Company,InvoiceDate,Year,Region,Country,CustomerID,InvoiceID,OrderID,ProductCategory,ProductID,SKU,Quantity,UnitPrice,UnitCost,DiscountPct,Revenue,Cost,Profit,TaxRate,TaxAmount,ShippingCost,ShipmentDelayDays,PaymentMethod,PaymentStatus,ReturnFlag,ReturnReason,CustomerSatisfaction,LoyaltyTier,ProfitMarginPct,DaysToPayEstimate
BetaWorks,2024-06-14,2024,West,USA,CUST00378,BET-100263,BMCZDBRAEI,Hardware,PID-3240-674,SKU-482923,4,238.9,142.37,0.0,955.6,569.48,386.12,0.18,172.01,1.42,9,Credit Card,Paid,0,,6.9,Bronze,40.41,4
BetaWorks,2023-08-26,2023,West,USA,CUST01357,BET-100608,HQSHB0DX08,Consumables,PID-9689-308,SKU-498636,5,7.27,5.15,0.0,36.35,25.75,10.6,0.18,6.54,14.57,-2,Cash,Paid,0,,6.4,Platinum,29.16,7
BetaWorks,2020-06-08,2020,International,UK,CUST01432,BET-100124,JVB6HPPHPM,Office Supplies,PID-9397-858,SKU-116929,2,17.49,13.11,0.0,34.98,26.22,8.76,0.18,6.3,6.04,0,Bank Transfer,Overdue,0,,7.3,Silver,25.04,117
BetaWorks,2022-03-25,2022,Central,USA,CUST00840,BET-100169,K5EBDSTVAH,Services,PID-8674-452,SKU-621899,5,,275.07,0.0,,1375.35,,0.18,,13.87,4,PayPal,Paid,0,,,Silver,,21
BetaWorks,2020-06-07,2020,East,USA,CUST01015,BET-100961,6YUSL42N3V,Consumables,PID-9689-578,SKU-905900,6,5.25,3.31,0.0,31.5,19.86,11.64,0.18,5.67,11.91,0,Invoice,Paid,0,,5.9,Gold,36.95,12
BetaWorks,2023-09-21,2023,East,USA,CUST00083,BET-100163,Q35AW3OVY9,Office Supplies,PID-9397-923,SKU-896599,3,9.93,6.6,0.0,29.79,19.8,9.99,0.18,5.36,12.93,0,Invoice,Paid,0,,7.4,Bronze,33.53,29
BetaWorks,2022-01-05,2022,West,USA,CUST00687,BET-100014,SNJU9F51NI,Consumables,PID-9689-962,SKU-898034,4,4.47,2.75,0.0,17.88,11.0,6.88,0.18,3.22,20.4,4,Bank Transfer,Paid,0,,4.4,Bronze,38.48,13
BetaWorks,2023-05-10,2023,West,USA,CUST00308,BET-100943,GOMQXMQO0F,Electronics,PID-2740-722,SKU-646137,3,185.15,141.67,0.0,555.45,425.01,130.44,0.18,99.98,5.65,-2,Bank Transfer,Pending,0,,10.0,Silver,23.48,64
BetaWorks,2022-02-27,2022,East,USA,CUST00462,BET-100067,DUWETOWTK4,Accessories,PID-5585-389,SKU-899108,4,41.94,20.99,0.05,159.37,83.96,75.41,0.18,28.69,1.92,2,Invoice,Paid,0,,10.0,Bronze,47.32,26
BetaWorks,2023-08-15,2023,International,DE,CUST00038,BET-100817,VQGUWDF1S4,Healthcare,PID-7674-385,SKU-464033,6,109.73,70.8,0.0,658.38,424.8,233.58,0.18,118.51,9.43,4,Credit Card,Paid,0,,5.8,Silver,35.48,8
BetaWorks,2024-12-05,2024,South,USA,CUST00542,BET-101273,6MEF1K7JZQ,Accessories,PID-5585-127,SKU-639085,4,26.03,12.5,0.0,104.12,50.0,54.12,0.18,18.74,21.0,14,Cash,Paid,0,,4.7,Platinum,51.98,17
BetaWorks,2023-11-29,2023,South,USA,CUST00918,BET-101020,90QPH8A51G,Furniture,PID-6997-813,SKU-580792,3,465.94,372.2,0.0,1397.82,1116.6,281.22,0.18,251.61,5.33,0,Invoice,Paid,0,,8.5,Bronze,20.12,25
BetaWorks,2019-05-08,2019,North,USA,CUST00188,BET-101323,QK06HOI9SS,Healthcare,PID-7674-441,SKU-685473,3,47.12,23.88,0.0,141.36,71.64,69.72,0.18,25.44,0.0,4,Credit Card,Paid,0,,10.0,Bronze,49.32,13
BetaWorks,2021-08-08,2021,International,IN,CUST00805,BET-100997,JVVF010AIA,Services,PID-8674-520,SKU-771681,2,258.71,179.68,0.0,517.42,359.36,158.06,0.18,93.14,15.59,4,Cash,Paid,0,,7.5,Bronze,30.55,28
BetaWorks,2021-02-08,2021,East,USA,CUST00806,BET-100459,O3TVA7XWLR,Consumables,PID-9689-967,SKU-341986,3,3.72,1.93,0.0,11.16,5.79,5.37,0.18,2.01,5.75,5,Cash,Paid,0,,5.2,Bronze,48.12,23
BetaWorks,2021-04-11,2021,International,UK,CUST01426,BET-100221,9LPXHV163D,Electronics,PID-2740-159,SKU-159626,3,275.21,133.46,0.0,825.63,400.38,425.25,0.18,148.61,18.3,-2,Bank Transfer,Pending,0,,7.4,Silver,51.51,44
BetaWorks,2021-01-04,2021,International,DE,CUST01346,BET-101277,EMF8RSJRRW,Accessories,PID-5585-910,SKU-878567,6,37.36,18.83,0.05,212.95,112.98,99.97,0.18,38.33,17.93,17,Bank Transfer,Paid,0,,,Bronze,46.95,1
BetaWorks,2023-12-04,2023,West,USA,CUST00526,BET-101182,WYR248X533,Furniture,PID-6997-203,SKU-756244,6,495.6,255.8,0.0,2973.6,1534.8,1438.8,0.18,535.25,20.01,6,Credit Card,Paid,0,,,Gold,48.39,24
BetaWorks,2021-05-08,2021,Central,USA,CUST00458,BET-100975,PZGRSPIW06,Furniture,PID-6997-485,SKU-312599,2,467.84,341.37,0.0,935.68,682.74,252.94,0.18,168.42,9.02,0,Cash,Paid,0,,6.5,Bronze,27.03,23
BetaWorks,2019-04-19,2019,West,USA,CUST00135,BET-100567,XUHGK42O62,Automotive,PID-9817-400,SKU-399173,4,1567.85,970.78,0.0,6271.4,3883.12,2388.28,0.18,1128.85,15.65,6,Cash,Paid,0,,10.0,Silver,38.08,27
BetaWorks,2023-10-16,2023,International,DE,CUST01188,BET-100213,WDNVMO1OBV,Furniture,PID-6997-797,SKU-495971,6,497.8,390.48,0.0,2986.8,2342.88,643.92,0.18,537.62,23.74,3,Invoice,Paid,0,,8.6,Silver,21.56,20
BetaWorks,2021-04-24,2021,West,USA,CUST00229,BET-100930,TTT1VDY3V8,Services,PID-8674-950,SKU-732658,5,231.79,167.91,0.0,1158.95,839.55,319.4,0.18,208.61,0.74,4,Bank Transfer,Pending,1,Late delivery,5.9,Bronze,27.56,78
BetaWorks,2021-04-15,2021,International,DE,CUST01495,BET-100558,JSNCH1WY6P,Accessories,PID-5585-525,SKU-191419,5,42.08,32.96,0.0,210.4,164.8,45.6,0.18,37.87,0.0,0,Bank Transfer,Paid,0,,8.4,Bronze,21.67,12
BetaWorks,2023-05-22,2023,West,USA,CUST00082,BET-101128,AGXKK36QST,Office Supplies,PID-9397-642,SKU-745969,5,12.32,6.03,0.2,49.28,30.15,19.13,0.18,8.87,19.91,6,PayPal,Paid,0,,5.5,Silver,38.82,26
BetaWorks,2021-10-23,2021,East,USA,CUST00039,BET-100873,Y2X6MSPZPD,Automotive,PID-9817-783,SKU-414253,6,852.78,608.95,0.5,2558.34,3653.7,-1095.36,0.18,460.5,0.0,6,Bank Transfer,Paid,0,,5.6,Bronze,-42.82,26
BetaWorks,2023-12-24,2023,North,USA,CUST00818,BET-100173,FO7PUK6CMW,Electronics,PID-2740-624,SKU-393971,3,221.0,147.0,0.0,663.0,441.0,222.0,0.18,119.34,8.71,0,Cash,Paid,0,,6.6,Bronze,33.48,10
BetaWorks,2021-01-23,2021,Central,USA,CUST00811,BET-101126,7BTPDO7YFK,Hardware,PID-3240-553,SKU-337015,5,256.69,159.93,0.0,1283.45,799.65,483.8,0.18,231.02,18.49,1,PayPal,Paid,0,,3.3,Bronze,37.7,20
BetaWorks,2019-10-21,2019,North,USA,CUST00993,BET-101000,4AHJOYSJ8O,Services,PID-8674-790,SKU-610408,4,303.61,165.53,0.0,1214.44,662.12,552.32,0.18,218.6,18.77,5,Cash,Paid,0,,6.7,Platinum,45.48,29
BetaWorks,2020-02-26,2020,International,AU,CUST00518,BET-100030,7X6XDA71EB,Hardware,PID-3240-713,SKU-263657,9,196.14,144.19,0.05,1677.0,1297.71,379.29,0.18,301.86,24.46,3,Invoice,Paid,0,,7.6,Platinum,22.62,29
BetaWorks,2020-03-23,2020,North,USA,CUST00186,BET-100526,6S258JY6VY,Furniture,PID-6997-844,SKU-437124,5,480.69,268.73,0.1,2163.1,1343.65,819.45,0.18,389.36,2.65,-2,Credit Card,Paid,0,,7.8,Silver,37.88,17
BetaWorks,2024-12-19,2024,East,USA,CUST00061,BET-100231,77K1D8NRUU,Electronics,PID-2740-942,SKU-245830,3,261.76,184.32,0.05,746.02,552.96,193.06,0.18,134.28,24.85,0,Credit Card,Paid,0,,10.0,Bronze,25.88,28
BetaWorks,2024-09-30,2024,Central,USA,CUST00529,BET-100493,8QZB6UXQRK,Furniture,PID-6997-696,SKU-741434,5,479.08,340.57,0.0,2395.4,1702.85,692.55,0.18,431.17,9.71,5,Bank Transfer,Pending,0,,5.1,Gold,28.91,71
BetaWorks,2022-05-15,2022,West,USA,CUST00175,BET-100562,4HTUW52RB3,Furniture,PID-6997-130,SKU-217455,3,269.53,166.4,0.0,808.59,499.2,309.39,0.18,145.55,9.38,-2,Credit Card,Paid,0,,4.9,Silver,38.26,6
BetaWorks,2022-11-19,2022,South,USA,CUST00371,BET-101307,CUCE5OH749,Healthcare,PID-7674-553,SKU-888439,5,63.34,51.54,0.3,221.69,257.7,-36.01,0.18,39.9,2.66,7,Cash,Paid,0,,5.9,Bronze,-16.24,1
BetaWorks,2021-05-21,2021,South,USA,CUST00333,BET-100582,K0VZYYBDAU,Healthcare,PID-7674-205,SKU-231543,1,108.75,51.05,0.0,108.75,51.05,57.7,0.18,19.58,9.64,-1,PayPal,Paid,0,,7.5,Bronze,53.06,4
BetaWorks,2021-02-10,2021,North,USA,CUST00888,BET-101149,ULP2XKD5R9,Software,PID-8128-768,SKU-209288,3,77.41,49.48,0.0,232.23,148.44,83.79,0.18,41.8,0.0,8,Cash,Paid,0,,8.6,Bronze,36.08,24
BetaWorks,2023-06-11,2023,West,USA,CUST01330,BET-100605,OYBXIKPDKU,Hardware,PID-3240-794,SKU-657729,10,193.04,97.23,0.0,1930.4,972.3,958.1,0.18,347.47,6.35,4,Invoice,Paid,0,,8.1,Bronze,49.63,21
BetaWorks,2021-08-09,2021,West,USA,CUST00727,BET-100495,DO70IU7HWL,Accessories,PID-5585-741,SKU-767765,4,43.43,27.26,0.0,173.72,109.04,64.68,0.18,31.27,17.29,0,Invoice,Paid,0,,8.8,Bronze,37.23,15
BetaWorks,2020-02-19,2020,South,USA,CUST00649,BET-100715,LTW963ZS76,Software,PID-8128-520,SKU-844717,7,113.68,89.39,0.15,676.4,625.73,50.67,0.18,121.75,17.72,-2,Invoice,Paid,0,,8.7,Bronze,7.49,12
BetaWorks,2023-04-22,2023,East,USA,CUST00422,BET-100905,9W7WAP0O0N,Office Supplies,PID-9397-985,SKU-723832,3,14.89,12.65,0.0,44.67,37.95,6.72,0.18,8.04,18.67,-2,Credit Card,Paid,0,,5.6,Bronze,15.04,22
BetaWorks,2019-04-14,2019,North,USA,CUST01133,BET-101035,Z6M9ZMXZX3,Consumables,PID-9689-705,SKU-718973,2,6.04,4.12,0.0,12.08,8.24,3.84,0.18,2.17,11.67,2,Credit Card,Paid,0,,5.5,Bronze,31.79,10
BetaWorks,2019-05-11,2019,North,USA,CUST00533,BET-100311,B90C03V1NP,Electronics,PID-2740-180,SKU-729152,1,315.52,199.72,0.0,315.52,199.72,115.8,0.18,56.79,14.49,-1,PayPal,Paid,0,,7.9,Bronze,36.7,14
BetaWorks,2019-04-17,2019,Central,USA,CUST01344,BET-101156,O2DE83QUV5,Healthcare,PID-7674-252,SKU-916323,2,88.32,73.09,0.0,176.64,146.18,30.46,0.18,31.8,0.01,2,Credit Card,Paid,0,,8.6,Bronze,17.24,24
BetaWorks,2023-08-26,2023,Central,USA,CUST01182,BET-100396,TQSR7SH2C2,Software,PID-8128-924,SKU-424759,4,139.22,107.15,0.0,556.88,428.6,128.28,0.18,100.24,11.56,0,Bank Transfer,Overdue,0,,6.3,Bronze,23.04,89
BetaWorks,2022-03-18,2022,West,USA,CUST00458,BET-101046,YJ94KIC0GI,Accessories,PID-5585-817,SKU-229704,7,36.12,23.78,0.05,240.2,166.46,73.74,0.18,43.24,11.66,0,Cash,Paid,0,,5.2,Silver,30.7,5
BetaWorks,2020-04-13,2020,East,USA,CUST00077,BET-100216,BO3FASEMUH,Furniture,PID-6997-367,SKU-985727,4,685.93,582.94,0.0,2743.72,2331.76,411.96,0.18,493.87,14.12,-1,Credit Card,Paid,0,,10.0,Bronze,15.01,8
BetaWorks,2021-06-11,2021,International,IN,CUST00316,BET-100280,616D3CV0L5,Automotive,PID-9817-168,SKU-759921,8,1386.34,1168.85,0.1,9981.65,9350.8,630.85,0.18,1796.7,15.22,5,Bank Transfer,Pending,0,,7.3,Gold,6.32,107
BetaWorks,2021-06-23,2021,International,IN,CUST00384,BET-101085,B27LAK0PNT,Office Supplies,PID-9397-391,SKU-133991,6,14.26,9.64,0.05,81.28,57.84,23.44,0.18,14.63,15.62,3,Invoice,Overdue,0,,8.2,Platinum,28.84,60
BetaWorks,2023-01-04,2023,North,USA,CUST01493,BET-100228,52F7GFPPSY,Electronics,PID-2740-111,SKU-697558,1,332.65,255.33,0.0,332.65,255.33,77.32,0.18,59.88,7.62,0,PayPal,Paid,0,,10.0,Silver,23.24,25
BetaWorks,2019-01-30,2019,International,AU,CUST00420,BET-101332,I8NEOGE9B4,Hardware,PID-3240-690,SKU-385323,9,226.71,172.45,0.2,1632.31,1552.05,80.26,0.18,293.82,13.56,1,Cash,Paid,0,,7.3,Gold,4.92,2
BetaWorks,2019-05-06,2019,Central,USA,CUST01347,BET-100785,20BW2MRLLG,Services,PID-8674-682,SKU-211194,4,187.53,85.74,0.0,750.12,342.96,407.16,0.18,135.02,1.95,5,PayPal,Paid,0,,3.2,Bronze,54.28,26
BetaWorks,2021-04-07,2021,North,USA,CUST01017,BET-100698,CKNU2MWM37,Accessories,PID-5585-920,SKU-296437,7,31.45,23.38,0.0,220.15,163.66,56.49,0.18,39.63,16.32,1,Credit Card,Paid,0,,10.0,Bronze,25.66,27
BetaWorks,2024-02-08,2024,East,USA,CUST00273,BET-100781,Z19YEI8P4Y,Automotive,PID-9817-233,SKU-788847,8,1474.0,707.43,0.0,11792.0,5659.44,6132.56,0.18,2122.56,16.86,2,Credit Card,Paid,0,,,Bronze,52.01,1
BetaWorks,2023-03-22,2023,International,DE,CUST01084,BET-100658,COMMN9TWN7,Accessories,PID-5585-270,SKU-176809,3,52.98,32.53,0.05,150.99,97.59,53.4,0.18,27.18,23.33,8,Credit Card,Paid,0,,9.1,Bronze,35.37,1
BetaWorks,2024-09-08,2024,South,USA,CUST01368,BET-101181,2NGXCYNLAI,Furniture,PID-6997-446,SKU-122580,3,305.42,169.93,0.0,916.26,509.79,406.47,0.18,164.93,18.75,1,Credit Card,Paid,0,,7.4,Bronze,44.36,24
BetaWorks,2020-12-29,2020,International,IN,CUST00501,BET-100352,2MUJQM2UBA,Healthcare,PID-7674-433,SKU-417710,2,72.92,41.83,0.0,145.84,83.66,62.18,0.18,26.25,12.08,-1,Invoice,Paid,0,,5.6,Bronze,42.64,11
BetaWorks,2024-07-25,2024,South,USA,CUST00824,BET-100963,IU8TJHULUR,Accessories,PID-5585-636,SKU-329674,4,30.44,14.65,0.0,121.76,58.6,63.16,0.18,21.92,18.49,4,Invoice,Pending,0,,9.0,Bronze,51.87,89
BetaWorks,2024-04-03,2024,Central,USA,CUST00934,BET-100217,7HLSZM6VDU,Consumables,PID-9689-583,SKU-697829,6,4.83,2.26,0.0,28.98,13.56,15.42,0.18,5.22,20.97,3,Invoice,Paid,0,,6.4,Gold,53.21,22
BetaWorks,2022-01-05,2022,West,USA,CUST01487,BET-100447,AH9QJWW8QV,Electronics,PID-2740-335,SKU-358927,9,273.23,220.23,0.0,2459.07,1982.07,477.0,0.18,442.63,12.77,-2,Cash,Paid,0,,6.0,Bronze,19.4,5
BetaWorks,2020-12-04,2020,North,USA,CUST00288,BET-100377,EU7AZQ2SF4,Hardware,PID-3240-717,SKU-343170,2,192.1,161.7,0.0,384.2,323.4,60.8,0.18,69.16,10.18,-1,Bank Transfer,Paid,0,,9.0,Bronze,15.83,10
BetaWorks,2020-07-08,2020,North,USA,CUST00375,BET-101251,HYSBZ0OC7V,Hardware,PID-3240-691,SKU-599683,6,99.04,71.54,0.0,594.24,429.24,165.0,0.18,106.96,12.35,-1,Credit Card,Paid,0,,,Bronze,27.77,13
BetaWorks,2019-01-07,2019,International,AU,CUST01139,BET-101077,RR8JPVQ308,Healthcare,PID-7674-485,SKU-303278,8,119.36,56.35,0.5,477.44,450.8,26.64,0.18,85.94,20.01,-2,PayPal,Paid,0,,5.3,Bronze,5.58,22
BetaWorks,2019-11-16,2019,South,USA,CUST00500,BET-100985,4KBQ08F1IH,Hardware,PID-3240-514,SKU-426732,5,209.62,150.94,0.0,1048.1,754.7,293.4,0.18,188.66,30.84,14,Credit Card,Paid,0,,7.4,Silver,27.99,10
BetaWorks,2021-11-12,2021,Central,USA,CUST01455,BET-101014,JKA0J2NBI5,Accessories,PID-5585-225,SKU-153389,3,36.23,28.53,0.1,97.82,85.59,12.23,0.18,17.61,11.39,13,Credit Card,Paid,0,,7.7,Bronze,12.5,0
BetaWorks,2024-09-28,2024,North,USA,CUST00816,BET-101121,K3FPT55HTY,Electronics,PID-2740-729,SKU-775755,6,264.95,224.11,0.0,1589.7,1344.66,245.04,0.18,286.15,6.25,9,PayPal,Paid,0,,8.6,Bronze,15.41,21
BetaWorks,2020-07-25,2020,Central,USA,CUST01111,BET-100966,9OP9NF0UL9,Software,PID-8128-172,SKU-311825,3,,57.3,0.0,,171.9,,0.18,,,4,PayPal,Paid,1,,,Silver,,24
BetaWorks,2020-11-05,2020,North,USA,CUST00203,BET-101268,7JI6I8E8QK,Software,PID-8128-758,SKU-912161,6,105.54,68.34,0.0,633.24,410.04,223.2,0.18,113.98,12.01,0,PayPal,Paid,0,,7.1,Silver,35.25,19
BetaWorks,2024-07-10,2024,International,AU,CUST01403,BET-100275,OI9HDV9NM3,Software,PID-8128-862,SKU-889886,3,59.54,45.33,0.05,169.69,135.99,33.7,0.18,30.54,21.43,0,Cash,Paid,0,,8.3,Bronze,19.86,6
BetaWorks,2019-05-21,2019,Central,USA,CUST01077,BET-100560,BTTCNO3FEU,Office Supplies,PID-9397-792,SKU-703680,2,11.86,9.88,0.0,23.72,19.76,3.96,0.18,4.27,27.56,3,Invoice,Paid,0,,6.8,Bronze,16.69,8
BetaWorks,2020-08-21,2020,South,USA,CUST01287,BET-100475,9USI652BQZ,Automotive,PID-9817-637,SKU-312570,1,1340.9,651.41,0.0,1340.9,651.41,689.49,0.18,241.36,17.65,4,Cash,Paid,0,,6.0,Bronze,51.42,5
BetaWorks,2022-05-17,2022,International,AU,CUST01135,BET-101102,EWA5UY7NVL,Electronics,PID-2740-347,SKU-448162,1,246.98,208.56,0.0,246.98,208.56,38.42,0.18,44.46,12.39,-2,Invoice,Paid,0,,9.3,Bronze,15.56,12
BetaWorks,2023-06-29,2023,Central,USA,CUST00880,BET-100374,KVCBZYIYN6,Accessories,PID-5585-915,SKU-936348,5,45.92,24.24,0.0,229.6,121.2,108.4,0.18,41.33,11.87,-2,PayPal,Paid,0,,8.0,Bronze,47.21,8
BetaWorks,2024-11-16,2024,South,USA,CUST00716,BET-101104,215YJX5W3O,Software,PID-8128-819,SKU-359821,6,150.83,97.77,0.0,904.98,586.62,318.36,0.18,162.9,15.46,10,Credit Card,Paid,0,,6.7,Gold,35.18,29
BetaWorks,2024-01-19,2024,International,IN,CUST01119,BET-100088,CX9KNBZ9H0,Healthcare,PID-7674-689,SKU-773640,6,80.9,46.76,0.0,485.4,280.56,204.84,0.18,87.37,6.28,10,PayPal,Paid,0,,4.8,Bronze,42.2,11
BetaWorks,2023-10-09,2023,International,AU,CUST01071,BET-100100,HS1EV2SOS7,Accessories,PID-5585-208,SKU-698266,7,30.32,22.24,0.0,212.24,155.68,56.56,0.18,38.2,8.04,12,Bank Transfer,Paid,0,,9.2,Gold,26.65,12
BetaWorks,2021-08-31,2021,East,USA,CUST00018,BET-100259,22JYQMWT0I,Electronics,PID-2740-534,SKU-668017,4,186.92,136.17,0.0,747.68,544.68,203.0,0.18,134.58,27.53,0,Invoice,Paid,0,,4.0,Silver,27.15,29
BetaWorks,2024-02-02,2024,International,UK,CUST00315,BET-100564,ZXFCN0EAHR,Consumables,PID-9689-757,SKU-628302,7,5.1,3.55,0.1,32.13,24.85,7.28,0.18,5.78,21.59,4,Cash,Paid,0,,7.1,Silver,22.66,9
BetaWorks,2024-08-26,2024,Central,USA,CUST00484,BET-100825,QWLQB8KH4P,Services,PID-8674-372,SKU-473685,5,159.58,121.51,0.05,758.0,607.55,150.45,0.18,136.44,12.67,1,Invoice,Overdue,0,,10.0,Bronze,19.85,96
BetaWorks,2020-11-09,2020,North,USA,CUST01491,BET-100871,QGYIW59ODM,Services,PID-8674-405,SKU-728616,4,266.47,146.31,0.0,1065.88,585.24,480.64,0.18,191.86,11.17,9,Cash,Paid,0,,4.3,Bronze,45.09,11
BetaWorks,2024-08-06,2024,International,UK,CUST00824,BET-100328,XNW28BGJU7,Consumables,PID-9689-188,SKU-881981,2,8.56,6.56,0.0,17.12,13.12,4.0,0.18,3.08,8.73,3,Bank Transfer,Paid,0,,7.2,Bronze,23.36,26
BetaWorks,2022-02-24,2022,Central,USA,CUST00813,BET-100566,YIZ9IYCR0L,Hardware,PID-3240-938,SKU-109334,6,211.88,109.55,0.0,1271.28,657.3,613.98,0.18,228.83,17.3,8,PayPal,Paid,0,,3.4,Silver,48.3,29
BetaWorks,2019-08-03,2019,Central,USA,CUST01206,BET-100222,CPEA74TBS9,Healthcare,PID-7674-336,SKU-452240,4,60.29,46.86,0.0,241.16,187.44,53.72,0.18,43.41,19.84,3,Bank Transfer,Paid,0,,6.5,Gold,22.28,26
BetaWorks,2023-06-02,2023,South,USA,CUST00433,BET-100492,Y05Y5FNX74,Electronics,PID-2740-624,SKU-515827,4,240.5,128.49,0.0,962.0,513.96,448.04,0.18,173.16,13.43,3,Invoice,Paid,0,,7.2,Bronze,46.57,1
BetaWorks,2022-03-13,2022,International,UK,CUST00793,BET-100580,LED0Z4ZMPR,Automotive,PID-9817-272,SKU-624801,2,1712.42,1114.32,0.15,2911.11,2228.64,682.47,0.18,524.0,24.55,0,PayPal,Paid,1,Other,10.0,Silver,23.44,23
BetaWorks,2021-09-28,2021,West,USA,CUST00645,BET-101328,TDCL3AH4EM,Office Supplies,PID-9397-986,SKU-575558,5,15.37,10.05,0.0,76.85,50.25,26.6,0.18,13.83,15.47,-2,Invoice,Paid,0,,8.4,Silver,34.61,9
BetaWorks,2019-12-26,2019,South,USA,CUST00114,BET-100841,DZ93I36DE5,Accessories,PID-5585-369,SKU-801061,5,56.35,43.81,0.0,281.75,219.05,62.7,0.18,50.72,11.16,2,Bank Transfer,Paid,0,,9.5,Bronze,22.25,18
BetaWorks,2023-10-12,2023,North,USA,CUST00197,BET-100610,EVKSO8AP90,Hardware,PID-3240-523,SKU-424578,3,107.97,67.63,0.0,323.91,202.89,121.02,0.18,58.3,12.41,0,Invoice,Pending,0,,4.3,Gold,37.36,68
BetaWorks,2024-08-30,2024,North,USA,CUST00155,BET-100260,3XQC5LIKCT,Furniture,PID-6997-263,SKU-256130,9,271.75,227.25,0.1,2201.18,2045.25,155.93,0.18,396.21,16.39,10,Bank Transfer,Paid,0,,4.6,Gold,7.08,2
BetaWorks,2020-11-26,2020,West,USA,CUST01024,BET-101246,WQDYODUX5X,Accessories,PID-5585-523,SKU-980274,2,44.2,31.48,0.5,44.2,62.96,-18.76,0.18,7.96,14.93,2,Credit Card,Paid,0,,7.7,Platinum,-42.44,4
BetaWorks,2019-10-03,2019,East,USA,CUST00198,BET-100772,OXM7Z7AOLD,Consumables,PID-9689-335,SKU-945872,6,2.63,1.83,0.1,14.2,10.98,3.22,0.18,2.56,20.64,6,Invoice,Paid,0,,7.1,Bronze,22.68,6
BetaWorks,2024-06-22,2024,North,USA,CUST00810,BET-100537,CZKWSSNML4,Healthcare,PID-7674-181,SKU-648285,6,101.98,53.89,0.0,611.88,323.34,288.54,0.18,110.14,2.11,3,PayPal,Paid,0,,6.0,Silver,47.16,12
BetaWorks,2021-08-01,2021,West,USA,CUST01458,BET-101051,R35G212KLY,Automotive,PID-9817-808,SKU-716401,4,1270.85,856.78,0.0,5083.4,3427.12,1656.28,0.18,915.01,23.34,0,Invoice,Paid,0,,7.3,Bronze,32.58,0
BetaWorks,2022-10-05,2022,International,DE,CUST00039,BET-100134,6EKDKFORDC,Consumables,PID-9689-427,SKU-874410,7,4.14,2.85,0.0,28.98,19.95,9.03,0.18,5.22,4.82,7,Cash,Paid,0,,6.2,Bronze,31.16,23
BetaWorks,2022-02-02,2022,Central,USA,CUST00082,BET-101007,9QCL3O4U8I,Automotive,PID-9817-494,SKU-198662,7,1982.36,1513.59,0.1,12488.87,10595.13,1893.74,0.18,2248.0,12.4,9,Invoice,Paid,0,,8.8,Gold,15.16,29
BetaWorks,2024-02-19,2024,Central,USA,CUST01347,BET-100524,2SWOSJVBC8,Accessories,PID-5585-916,SKU-453799,3,36.33,23.94,0.5,54.5,71.82,-17.32,0.18,9.81,9.38,-2,Credit Card,Paid,0,,8.2,Bronze,-31.78,19
BetaWorks,2024-08-08,2024,South,USA,CUST00214,BET-100659,1O6OUGOPRR,Automotive,PID-9817-681,SKU-319781,3,1696.08,1252.09,0.0,5088.24,3756.27,1331.97,0.18,915.88,6.67,9,Bank Transfer,Paid,0,,,Silver,26.18,10
BetaWorks,2021-01-16,2021,North,USA,CUST01190,BET-100733,AE7WN08EP4,Services,PID-8674-120,SKU-875425,1,296.92,175.89,0.0,296.92,175.89,121.03,0.18,53.45,26.89,2,Bank Transfer,Paid,1,Changed mind,5.2,Bronze,40.76,17
BetaWorks,2023-07-16,2023,North,USA,CUST00591,BET-100629,BFC142AE21,Healthcare,PID-7674-805,SKU-683844,4,94.4,52.2,0.0,377.6,208.8,168.8,0.18,67.97,13.26,0,Cash,Paid,0,,6.8,Bronze,44.7,18
BetaWorks,2024-10-20,2024,Central,USA,CUST00069,BET-100019,FRZUD1LBQ4,Automotive,PID-9817-675,SKU-503763,5,1419.56,1040.93,0.0,7097.8,5204.65,1893.15,0.18,1277.6,15.86,-2,Credit Card,Paid,0,,6.0,Bronze,26.67,2
BetaWorks,2020-05-12,2020,International,AU,CUST01456,BET-100627,5WVHCLV01U,Office Supplies,PID-9397-238,SKU-162461,3,11.48,6.82,0.0,34.44,20.46,13.98,0.18,6.2,20.58,10,Bank Transfer,Paid,0,,9.4,Silver,40.59,14
BetaWorks,2020-12-17,2020,North,USA,CUST00028,BET-100006,ZPGYBOA763,Automotive,PID-9817-153,SKU-708921,3,1443.76,831.65,0.5,2165.64,2494.95,-329.31,0.18,389.82,4.19,-2,Invoice,Paid,0,,6.1,Bronze,-15.21,25
BetaWorks,2019-10-26,2019,East,USA,CUST01132,BET-100771,0KG6UMH4GB,Automotive,PID-9817-435,SKU-742078,4,2363.57,1404.11,0.0,9454.28,5616.44,3837.84,0.18,1701.77,13.27,-2,Cash,Paid,0,,8.8,Silver,40.59,3
BetaWorks,2022-05-18,2022,West,USA,CUST01031,BET-100415,I0LJ7ZKXEW,Office Supplies,PID-9397-713,SKU-250584,4,9.96,6.41,0.0,39.84,25.64,14.2,0.18,7.17,11.21,2,PayPal,Pending,0,,6.7,Bronze,35.64,47
BetaWorks,2024-02-29,2024,West,USA,CUST01151,BET-100712,BMC06WRPX7,Healthcare,PID-7674-370,SKU-325271,1,104.78,51.29,0.2,83.82,51.29,32.53,0.18,15.09,0.0,0,Credit Card,Paid,0,,6.4,Silver,38.81,4
